long,code,provider,s_confidence,time,unique_id,detected,mag,p_error,event_id,s_detected,p_predicted,p_detected,catalogued,p_confidence,lat,s_error,plot_path,depth,date,s_predicted,network,epi_distance,mag_type
,R50D6,Detection,,2024-09-03T06:33:59.300000,2024-09-02_319,True,,,,,,2024-09-03T06:33:59.300000,False,0.4171924889087677,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:34:26.010000,2024-09-02_320,True,,,,,,2024-09-03T06:34:26.010000,False,0.6799964308738708,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:34:26.530000,2024-09-02_321,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:37:15.190000,2024-09-02_322,True,,,,,,2024-09-03T06:37:15.190000,False,0.23802639544010162,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:41:11.280000,2024-09-02_323,True,,,,,,2024-09-03T06:41:11.280000,False,0.536365270614624,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:50:57.230000,2024-09-02_324,True,,,,,,2024-09-03T06:50:57.230000,False,0.11540232598781586,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:51:27.070000,2024-09-02_325,True,,,,,,2024-09-03T06:51:27.070000,False,0.41384559869766235,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:52:26.310000,2024-09-02_326,True,,,,,,2024-09-03T06:52:26.310000,False,0.3551201820373535,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:52:27.340000,2024-09-02_327,True,,,,,,2024-09-03T06:52:27.340000,False,0.4854448735713959,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:53:54.330000,2024-09-02_328,True,,,,,,2024-09-03T06:53:54.330000,False,0.10495596379041672,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:53:55.340000,2024-09-02_329,True,,,,,,2024-09-03T06:53:55.340000,False,0.5789721012115479,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:54:31.570000,2024-09-02_330,True,,,,,,2024-09-03T06:54:31.570000,False,0.7510700821876526,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:54:32.260000,2024-09-02_331,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:55:56.360000,2024-09-02_332,True,,,,,,2024-09-03T06:55:56.360000,False,0.393949955701828,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:55:57.350000,2024-09-02_333,True,,,,,,2024-09-03T06:55:57.350000,False,0.10671299695968628,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:58:44.260000,2024-09-02_334,True,,,,,,2024-09-03T06:58:44.260000,False,0.37692469358444214,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T06:58:45.230000,2024-09-02_335,True,,,,,,2024-09-03T06:58:45.230000,False,0.4608459770679474,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:01:12.180000,2024-09-02_336,True,,,,,,2024-09-03T07:01:12.180000,False,0.35111910104751587,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:03:22.080000,2024-09-02_337,True,,,,,,2024-09-03T07:03:22.080000,False,0.3763574957847595,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:03:49.950000,2024-09-02_338,True,,,,,,2024-09-03T07:03:49.950000,False,0.2137906551361084,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:05:09.280000,2024-09-02_339,True,,,,,,2024-09-03T07:05:09.280000,False,0.8594021201133728,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:07:19.140000,2024-09-02_340,True,,,,,,2024-09-03T07:07:19.140000,False,0.7934841513633728,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:07:19.470000,2024-09-02_341,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:08:10.230000,2024-09-02_342,True,,,,,,2024-09-03T07:08:10.230000,False,0.3317619264125824,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:09:09.340000,2024-09-02_343,True,,,,,,2024-09-03T07:09:09.340000,False,0.17539477348327637,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:09:10.290000,2024-09-02_344,True,,,,,,2024-09-03T07:09:10.290000,False,0.8212980031967163,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:09:45.120000,2024-09-02_345,True,,,,,,2024-09-03T07:09:45.120000,False,0.7692795395851135,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:10:32.600000,2024-09-02_346,True,,,,,,2024-09-03T07:10:32.600000,False,0.16234925389289856,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:12:12.290000,2024-09-02_347,True,,,,,,2024-09-03T07:12:12.290000,False,0.5447083115577698,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:12:36.210000,2024-09-02_348,True,,,,,,2024-09-03T07:12:36.210000,False,0.12836356461048126,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:13:41.260000,2024-09-02_349,True,,,,,,2024-09-03T07:13:41.260000,False,0.5013735294342041,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:13:42.250000,2024-09-02_350,True,,,,,,2024-09-03T07:13:42.250000,False,0.1057814434170723,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:13:55.100000,2024-09-02_351,True,,,,,,2024-09-03T07:13:55.100000,False,0.701520562171936,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:13:55.340000,2024-09-02_352,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:17:52.860000,2024-09-02_353,True,,,,,,2024-09-03T07:17:52.860000,False,0.29283416271209717,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:22:26.300000,2024-09-02_354,True,,,,,,2024-09-03T07:22:26.300000,False,0.16778190433979034,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:22:47.810000,2024-09-02_355,True,,,,,,2024-09-03T07:22:47.810000,False,0.17627108097076416,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:23:58.340000,2024-09-02_356,True,,,,,,2024-09-03T07:23:58.340000,False,0.7990400791168213,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:25:32.480000,2024-09-02_357,True,,,,,,2024-09-03T07:25:32.480000,False,0.21418152749538422,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:27:00.270000,2024-09-02_358,True,,,,,,2024-09-03T07:27:00.270000,False,0.6629171371459961,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:27:31.570000,2024-09-02_359,True,,,,,,2024-09-03T07:27:31.570000,False,0.17066270112991333,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:35:40.260000,2024-09-02_360,True,,,,,,2024-09-03T07:35:40.260000,False,0.5974488854408264,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:37:14.300000,2024-09-02_361,True,,,,,,2024-09-03T07:37:14.300000,False,0.6239747405052185,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:37:47.300000,2024-09-02_362,True,,,,,,2024-09-03T07:37:47.300000,False,0.21887114644050598,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:38:11.320000,2024-09-02_363,True,,,,,,2024-09-03T07:38:11.320000,False,0.7394528985023499,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:38:53.130000,2024-09-02_364,True,,,,,,2024-09-03T07:38:53.130000,False,0.12197695672512054,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:38:56.040000,2024-09-02_365,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:39:09.280000,2024-09-02_366,True,,,,,,2024-09-03T07:39:09.280000,False,0.15717414021492004,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:39:10.310000,2024-09-02_367,True,,,,,,2024-09-03T07:39:10.310000,False,0.27200818061828613,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:39:11.270000,2024-09-02_368,True,,,,,,2024-09-03T07:39:11.270000,False,0.1037999838590622,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:48:53.400000,2024-09-02_369,True,,,,,,2024-09-03T07:48:53.400000,False,0.19473744928836823,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:51:26.400000,2024-09-02_370,True,,,,,,2024-09-03T07:51:26.400000,False,0.8160557746887207,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:51:55.240000,2024-09-02_371,True,,,,,,2024-09-03T07:51:55.240000,False,0.649770200252533,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:54:25.380000,2024-09-02_372,True,,,,,,2024-09-03T07:54:25.380000,False,0.7171715497970581,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:59:20.540000,2024-09-02_373,True,,,,,,2024-09-03T07:59:20.540000,False,0.8558396100997925,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T07:59:29.270000,2024-09-02_374,True,,,,,,2024-09-03T07:59:29.270000,False,0.1550443321466446,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:00:26.220000,2024-09-02_375,True,,,,,,2024-09-03T08:00:26.220000,False,0.7803948521614075,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:05:13.500000,2024-09-02_376,True,,,,,,2024-09-03T08:05:13.500000,False,0.5047932863235474,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:06:00.360000,2024-09-02_377,True,,,,,,2024-09-03T08:06:00.360000,False,0.4699391722679138,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:06:01.150000,2024-09-02_378,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:07:13.270000,2024-09-02_379,True,,,,,,2024-09-03T08:07:13.270000,False,0.10780151933431625,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:07:25.100000,2024-09-02_380,True,,,,,,2024-09-03T08:07:25.100000,False,0.1819625198841095,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:11:17.730000,2024-09-02_381,True,,,,,,2024-09-03T08:11:17.730000,False,0.17848585546016693,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:20:26.350000,2024-09-02_382,True,,,,,,2024-09-03T08:20:26.350000,False,0.8076286911964417,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:22:01.600000,2024-09-02_383,True,,,,,,2024-09-03T08:22:01.600000,False,0.18280129134655,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:23:27.320000,2024-09-02_384,True,,,,,,2024-09-03T08:23:27.320000,False,0.42551249265670776,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:23:28.310000,2024-09-02_385,True,,,,,,2024-09-03T08:23:28.310000,False,0.11963710188865662,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:23:50.130000,2024-09-02_386,True,,,,,,2024-09-03T08:23:50.130000,False,0.22995105385780334,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:25:19.910000,2024-09-02_387,True,,,,,,2024-09-03T08:25:19.910000,False,0.144278421998024,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:25:31.750000,2024-09-02_388,True,,,,,,2024-09-03T08:25:31.750000,False,0.12230436503887177,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:26:56.210000,2024-09-02_389,True,,,,,,2024-09-03T08:26:56.210000,False,0.17113298177719116,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:27:23.290000,2024-09-02_390,True,,,,,,2024-09-03T08:27:23.290000,False,0.18744434416294098,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:27:24.300000,2024-09-02_391,True,,,,,,2024-09-03T08:27:24.300000,False,0.4079079031944275,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:28:12.280000,2024-09-02_392,True,,,,,,2024-09-03T08:28:12.280000,False,0.8233731389045715,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:40:17.520000,2024-09-02_393,True,,,,,,2024-09-03T08:40:17.520000,False,0.8768396377563477,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:41:11.300000,2024-09-02_394,True,,,,,,2024-09-03T08:41:11.300000,False,0.495433509349823,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:41:12.260000,2024-09-02_395,True,,,,,,2024-09-03T08:41:12.260000,False,0.20576730370521545,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:41:57.340000,2024-09-02_396,True,,,,,,2024-09-03T08:41:57.340000,False,0.13606412708759308,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:42:01.340000,2024-09-02_397,True,,,,,,2024-09-03T08:42:01.340000,False,0.3068479597568512,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:42:27.330000,2024-09-02_398,True,,,,,,2024-09-03T08:42:27.330000,False,0.6934280395507812,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:42:28.250000,2024-09-02_399,True,,,,,,2024-09-03T08:42:28.250000,False,0.10689222812652588,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:42:29.250000,2024-09-02_400,True,,,,,,2024-09-03T08:42:29.250000,False,0.10616062581539154,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:42:58.490000,2024-09-02_401,True,,,,,,2024-09-03T08:42:58.490000,False,0.5637114644050598,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:43:25.280000,2024-09-02_402,True,,,,,,2024-09-03T08:43:25.280000,False,0.5891099572181702,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:48:57.310000,2024-09-02_403,True,,,,,,2024-09-03T08:48:57.310000,False,0.10610301792621613,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:48:58.320000,2024-09-02_404,True,,,,,,2024-09-03T08:48:58.320000,False,0.591578483581543,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:48:59.310000,2024-09-02_405,True,,,,,,2024-09-03T08:48:59.310000,False,0.22460035979747772,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:49:24.870000,2024-09-02_406,True,,,,,,2024-09-03T08:49:24.870000,False,0.7296546697616577,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:50:17.250000,2024-09-02_407,True,,,,,,2024-09-03T08:50:17.250000,False,0.8353678584098816,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:55:17.190000,2024-09-02_408,True,,,,,,2024-09-03T08:55:17.190000,False,0.4890129268169403,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:58:07.530000,2024-09-02_409,True,,,,,,2024-09-03T08:58:07.530000,False,0.5504329204559326,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:59:26.300000,2024-09-02_410,True,,,,,,2024-09-03T08:59:26.300000,False,0.6813395023345947,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T08:59:27.290000,2024-09-02_411,True,,,,,,2024-09-03T08:59:27.290000,False,0.13116392493247986,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:04:39.030000,2024-09-02_412,True,,,,,,2024-09-03T09:04:39.030000,False,0.6903074979782104,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:04:59.230000,2024-09-02_413,True,,,,,,2024-09-03T09:04:59.230000,False,0.13853856921195984,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:13:31.270000,2024-09-02_414,True,,,,,,2024-09-03T09:13:31.270000,False,0.6298242807388306,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:14:23.570000,2024-09-02_415,True,,,,,,2024-09-03T09:14:23.570000,False,0.23968113958835602,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:14:41.350000,2024-09-02_416,True,,,,,,2024-09-03T09:14:41.350000,False,0.16775858402252197,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:15:37.690000,2024-09-02_417,True,,,,,,2024-09-03T09:15:37.690000,False,0.2834967374801636,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:17:57.370000,2024-09-02_418,True,,,,,,2024-09-03T09:17:57.370000,False,0.3861287236213684,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:17:58.360000,2024-09-02_419,True,,,,,,2024-09-03T09:17:58.360000,False,0.30550631880760193,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:18:26.470000,2024-09-02_420,True,,,,,,2024-09-03T09:18:26.470000,False,0.6499601602554321,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:20:02.180000,2024-09-02_421,True,,,,,,2024-09-03T09:20:02.180000,False,0.2605900764465332,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:23:20.220000,2024-09-02_422,True,,,,,,2024-09-03T09:23:20.220000,False,0.31778693199157715,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:30:31.480000,2024-09-02_423,True,,,,,,2024-09-03T09:30:31.480000,False,0.5966813564300537,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:30:32.300000,2024-09-02_424,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:31:00.680000,2024-09-02_425,True,,,,,,2024-09-03T09:31:00.680000,False,0.5551961660385132,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:31:27.580000,2024-09-02_426,True,,,,,,2024-09-03T09:31:27.580000,False,0.160544753074646,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:31:57.130000,2024-09-02_427,True,,,,,,2024-09-03T09:31:57.130000,False,0.11855590343475342,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:32:16.960000,2024-09-02_428,True,,,,,,2024-09-03T09:32:16.960000,False,0.18500670790672302,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:32:27.760000,2024-09-02_429,True,,,,,,2024-09-03T09:32:27.760000,False,0.8017611503601074,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:34:09.280000,2024-09-02_430,True,,,,,,2024-09-03T09:34:09.280000,False,0.1972472071647644,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:34:10.270000,2024-09-02_431,True,,,,,,2024-09-03T09:34:10.270000,False,0.6262649297714233,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:35:25.240000,2024-09-02_432,True,,,,,,2024-09-03T09:35:25.240000,False,0.720341682434082,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:35:38.060000,2024-09-02_433,True,,,,,,2024-09-03T09:35:38.060000,False,0.5515246391296387,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:36:59.970000,2024-09-02_434,True,,,,,,2024-09-03T09:36:59.970000,False,0.5430612564086914,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:37:30.470000,2024-09-02_435,True,,,,,,2024-09-03T09:37:30.470000,False,0.5770354866981506,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:38:00.290000,2024-09-02_436,True,,,,,,2024-09-03T09:38:00.290000,False,0.11965035647153854,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:38:40.290000,2024-09-02_437,True,,,,,,2024-09-03T09:38:40.290000,False,0.7337813973426819,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:38:59.560000,2024-09-02_438,True,,,,,,2024-09-03T09:38:59.560000,False,0.24720211327075958,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:40:25.750000,2024-09-02_439,True,,,,,,2024-09-03T09:40:25.750000,False,0.784663200378418,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:42:58.320000,2024-09-02_440,True,,,,,,2024-09-03T09:42:58.320000,False,0.12020186334848404,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:42:59.290000,2024-09-02_441,True,,,,,,2024-09-03T09:42:59.290000,False,0.5443524122238159,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:43:25.370000,2024-09-02_442,True,,,,,,2024-09-03T09:43:25.370000,False,0.3021131455898285,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:43:26.310000,2024-09-02_443,True,,,,,,2024-09-03T09:43:26.310000,False,0.26441630721092224,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:44:02.450000,2024-09-02_444,True,,,,,,2024-09-03T09:44:02.450000,False,0.2172965407371521,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:51:19.750000,2024-09-02_445,True,,,,,,2024-09-03T09:51:19.750000,False,0.4309503138065338,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:51:54.330000,2024-09-02_446,True,,,,,,2024-09-03T09:51:54.330000,False,0.10500290244817734,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:51:55.350000,2024-09-02_447,True,,,,,,2024-09-03T09:51:55.350000,False,0.19674432277679443,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:51:56.290000,2024-09-02_448,True,,,,,,2024-09-03T09:51:56.290000,False,0.37871962785720825,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:58:31.360000,2024-09-02_449,True,,,,,,2024-09-03T09:58:31.360000,False,0.6389588117599487,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:58:32.620000,2024-09-02_450,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T09:59:10.270000,2024-09-02_451,True,,,,,,2024-09-03T09:59:10.270000,False,0.6389369964599609,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:00:17.030000,2024-09-02_452,True,,,,,,2024-09-03T10:00:17.030000,False,0.7403621077537537,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:01:29.260000,2024-09-02_453,True,,,,,,2024-09-03T10:01:29.260000,False,0.7258976697921753,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:01:55.930000,2024-09-02_454,True,,,,,,2024-09-03T10:01:55.930000,False,0.10548969358205795,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:02:52.180000,2024-09-02_455,True,,,,,,2024-09-03T10:02:52.180000,False,0.3146665394306183,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:02:58.550000,2024-09-02_456,True,,,,,,2024-09-03T10:02:58.550000,False,0.10526154190301895,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:04:40.270000,2024-09-02_457,True,,,,,,2024-09-03T10:04:40.270000,False,0.3423422574996948,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:06:39.280000,2024-09-02_458,True,,,,,,2024-09-03T10:06:39.280000,False,0.20417971909046173,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:07:42.250000,2024-09-02_459,True,,,,,,2024-09-03T10:07:42.250000,False,0.7325701117515564,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:07:55.340000,2024-09-02_460,True,,,,,,2024-09-03T10:07:55.340000,False,0.35833024978637695,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:08:42.250000,2024-09-02_461,True,,,,,,2024-09-03T10:08:42.250000,False,0.11625508219003677,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:08:52.890000,2024-09-02_462,True,,,,,,2024-09-03T10:08:52.890000,False,0.5413621664047241,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:10:11.230000,2024-09-02_463,True,,,,,,2024-09-03T10:10:11.230000,False,0.12377536296844482,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:11:18.420000,2024-09-02_464,True,,,,,,2024-09-03T10:11:18.420000,False,0.7667204141616821,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:11:27.570000,2024-09-02_465,True,,,,,,2024-09-03T10:11:27.570000,False,0.4687468707561493,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:15:57.250000,2024-09-02_466,True,,,,,,2024-09-03T10:15:57.250000,False,0.5594334006309509,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:16:01.290000,2024-09-02_467,True,,,,,,2024-09-03T10:16:01.290000,False,0.5577610731124878,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:17:15.240000,2024-09-02_468,True,,,,,,2024-09-03T10:17:15.240000,False,0.810251772403717,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:17:27.090000,2024-09-02_469,True,,,,,,2024-09-03T10:17:27.090000,False,0.10297993570566177,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:21:57.740000,2024-09-02_470,True,,,,,,2024-09-03T10:21:57.740000,False,0.3425678312778473,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:22:28.270000,2024-09-02_471,True,,,,,,2024-09-03T10:22:28.270000,False,0.19406047463417053,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:22:45.200000,2024-09-02_472,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:23:29.270000,2024-09-02_473,True,,,,,,2024-09-03T10:23:29.270000,False,0.3075123429298401,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:24:27.090000,2024-09-02_474,True,,,,,,2024-09-03T10:24:27.090000,False,0.16229529678821564,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:24:39.320000,2024-09-02_475,True,,,,,,2024-09-03T10:24:39.320000,False,0.7367497086524963,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:24:40.300000,2024-09-02_476,True,,,,,,,False,,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:24:40.170000,2024-09-02_477,True,,,,,,2024-09-03T10:24:40.170000,False,0.15248499810695648,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:25:12.240000,2024-09-02_478,True,,,,,,2024-09-03T10:25:12.240000,False,0.46270155906677246,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:26:11.250000,2024-09-02_479,True,,,,,,2024-09-03T10:26:11.250000,False,0.22704261541366577,,,,,2024-09-02,,AM,,
,R50D6,Detection,,2024-09-03T10:26:12.250000,2024-09-02_480,True,,,,,,2024-09-03T10:26:12.250000,False,0.2609840929508209,,,,,2024-09-02,,AM,,
